epoch,train_loss,train_acc,eval_acc_top1,eval_acc_top5,examples_seen,effective_examples,effective_ratio,compute_ratio,train_seconds,images_per_sec,lr,mean_rank
234,1.572226,0.932854,0.69554,0.87622,1281024,749188,0.584835,0.918169,528.57,2423.57,0.0001185,0.0
235,1.569168,0.933235,0.69804,0.87854,1281024,749714,0.585246,0.918579,530.323,2415.55,0.00011508,0.0
236,1.561718,0.934267,0.69994,0.87844,1281024,750739,0.586046,0.919379,530.116,2416.5,0.00011171,0.0
237,1.55417,0.935129,0.70206,0.88024,1281024,751866,0.586926,0.920259,529.546,2419.1,0.00010837,0.0
238,1.550425,0.935772,0.69884,0.87828,1281024,752596,0.587496,0.920829,534.503,2396.66,0.00010509,0.0
239,1.545603,0.93652,0.70102,0.87874,1281024,753367,0.588097,0.921431,530.183,2416.19,0.00010184,0.0
240,1.538333,0.937313,0.70178,0.88092,1281024,754468,0.588957,0.92229,535.288,2393.15,9.864e-05,0.0
241,1.535051,0.938132,0.70174,0.8799,1281024,755021,0.589389,0.922722,532.371,2406.26,9.549e-05,0.0
242,1.529647,0.938884,0.7016,0.87978,1281024,755844,0.590031,0.923364,526.868,2431.39,9.238e-05,0.0
243,1.525026,0.93884,0.7016,0.87908,1281024,756283,0.590374,0.923707,531.63,2409.62,8.932e-05,0.0
244,1.520214,0.939874,0.70032,0.8787,1281024,757190,0.591082,0.924415,529.272,2420.35,8.631e-05,0.0
245,1.515219,0.940858,0.70364,0.88302,1281024,758180,0.591855,0.925188,531.311,2411.06,8.334e-05,0.0
246,1.508522,0.941155,0.70268,0.87996,1281024,759019,0.59251,0.925843,725.147,1766.57,8.042e-05,0.0
247,1.503866,0.94203,0.70382,0.8819,1281024,759941,0.593229,0.926563,871.898,1469.24,7.755e-05,0.0
248,1.50029,0.942342,0.70444,0.88108,1281024,760266,0.593483,0.926816,532.181,2407.12,7.473e-05,0.0
249,1.494564,0.943211,0.70266,0.87988,1281024,761275,0.594271,0.927604,534.279,2397.67,7.195e-05,0.0
250,1.492277,0.943779,0.7039,0.88238,1281024,761746,0.594638,0.927972,972.834,1316.8,6.922e-05,0.0
251,1.487863,0.944526,0.708,0.88326,1281024,762476,0.595208,0.928542,506.106,2531.14,6.654e-05,0.0
252,1.483494,0.944673,0.70624,0.8832,1281024,763115,0.595707,0.92904,366.762,3492.8,6.391e-05,0.0
253,1.478851,0.945343,0.70382,0.88048,1281024,763886,0.596309,0.929642,390.689,3278.88,6.133e-05,0.0
254,1.472821,0.946036,0.7073,0.88192,1281024,764904,0.597104,0.930437,372.234,3441.45,5.88e-05,0.0
255,1.467517,0.947261,0.7103,0.8838,1281024,765797,0.597801,0.931134,386.868,3311.27,5.632e-05,0.0
256,1.467274,0.946875,0.7078,0.88356,1281024,765740,0.597756,0.93109,392.538,3263.44,5.389e-05,0.0
257,1.460402,0.948102,0.70914,0.8842,1281024,766955,0.598705,0.932038,389.34,3290.24,5.151e-05,0.0
258,1.457635,0.948374,0.70962,0.8846,1281024,767518,0.599144,0.932477,388.029,3301.36,4.919e-05,0.0
259,1.45534,0.948739,0.7094,0.88372,1281024,767808,0.599371,0.932704,602.037,2127.82,4.691e-05,0.0
260,1.450669,0.948982,0.71016,0.88402,1281024,768615,0.6,0.933334,529.617,2418.78,4.468e-05,0.0
261,1.445961,0.949656,0.71078,0.88462,1281024,769358,0.60058,0.933914,362.336,3535.46,4.251e-05,0.0
262,1.443598,0.950044,0.71032,0.88494,1281024,769799,0.600925,0.934258,421.689,3037.84,4.039e-05,0.0
263,1.442321,0.950416,0.7102,0.88414,1281024,770185,0.601226,0.934559,725.754,1765.09,3.832e-05,0.0
264,1.438813,0.950738,0.71308,0.88498,1281024,770508,0.601478,0.934812,355.052,3607.99,3.63e-05,0.0
265,1.431562,0.951717,0.71176,0.88486,1281024,772063,0.602692,0.936025,331.8,3860.83,3.433e-05,0.0
266,1.428434,0.95233,0.7109,0.88474,1281024,772448,0.602993,0.936326,391.097,3275.47,3.242e-05,0.0
267,1.429817,0.951955,0.71162,0.8858,1281024,772168,0.602774,0.936107,340.682,3760.17,3.056e-05,0.0
268,1.423286,0.952919,0.71274,0.88568,1281024,773350,0.603697,0.93703,497.195,2576.5,2.875e-05,0.0
269,1.422342,0.952905,0.71266,0.88602,1281024,773428,0.603758,0.937091,647.689,1977.84,2.7e-05,0.0
270,1.418688,0.953273,0.71302,0.88638,1281024,774170,0.604337,0.93767,410.88,3117.75,2.53e-05,0.0
271,1.417324,0.953412,0.7149,0.88616,1281024,774384,0.604504,0.937837,564.97,2267.42,2.366e-05,0.0
272,1.414487,0.954059,0.71522,0.88618,1281024,775073,0.605042,0.938375,609.914,2100.33,2.206e-05,0.0
273,1.412082,0.954532,0.71518,0.886,1281024,775534,0.605402,0.938735,435.991,2938.19,2.053e-05,0.0
274,1.408576,0.954898,0.71478,0.88714,1281024,775931,0.605712,0.939045,423.601,3024.13,1.904e-05,0.0
275,1.407321,0.954807,0.71494,0.88626,1281024,776145,0.605879,0.939212,630.912,2030.43,1.762e-05,0.0
276,1.40701,0.955018,0.71614,0.88648,1281024,776173,0.6059,0.939234,557.314,2298.57,1.624e-05,0.0
277,1.404299,0.955273,0.71642,0.88744,1281024,776687,0.606302,0.939635,286.167,4476.49,1.492e-05,0.0
278,1.402186,0.955433,0.7167,0.88692,1281024,777063,0.606595,0.939929,314.05,4079.04,1.366e-05,0.0
279,1.397709,0.956049,0.71658,0.8875,1281024,778018,0.607341,0.940674,392.877,3260.62,1.245e-05,0.0
280,1.398594,0.95631,0.71656,0.88762,1281024,778053,0.607368,0.940701,460.707,2780.56,1.13e-05,0.0
281,1.397465,0.956299,0.71712,0.88784,1281024,778062,0.607375,0.940708,446.762,2867.35,1.02e-05,0.0
282,1.39478,0.956539,0.71642,0.88762,1281024,778456,0.607683,0.941016,450.343,2844.55,9.16e-06,0.0
283,1.394025,0.956633,0.71638,0.88662,1281024,778506,0.607722,0.941055,327.514,3911.36,8.17e-06,0.0
284,1.393201,0.956543,0.71732,0.88688,1281024,778610,0.607803,0.941136,279.015,4591.24,7.24e-06,0.0
285,1.39255,0.956685,0.71684,0.88676,1281024,778726,0.607893,0.941227,273.156,4689.72,6.37e-06,0.0
286,1.393263,0.956677,0.71788,0.88742,1281024,778584,0.607783,0.941116,306.167,4184.07,5.55e-06,0.0
287,1.388253,0.957473,0.71664,0.8872,1281024,779583,0.608562,0.941896,277.775,4611.73,4.78e-06,0.0
288,1.387942,0.957449,0.71756,0.88726,1281024,779569,0.608551,0.941885,278.672,4596.89,4.08e-06,0.0
289,1.385112,0.957862,0.71736,0.88756,1281024,780174,0.609024,0.942357,299.588,4275.95,3.43e-06,0.0
290,1.387403,0.957578,0.7177,0.88754,1281024,779758,0.608699,0.942032,294.766,4345.9,2.83e-06,0.0
291,1.386997,0.957507,0.7173,0.88758,1281024,779806,0.608736,0.94207,286.984,4463.75,2.29e-06,0.0
292,1.385009,0.957886,0.71746,0.88764,1281024,780247,0.609081,0.942414,297.449,4306.7,1.81e-06,0.0
293,1.386533,0.957625,0.7177,0.88796,1281024,779909,0.608817,0.94215,295.683,4332.42,1.39e-06,0.0
294,1.384953,0.957792,0.71762,0.88798,1281024,780113,0.608976,0.942309,283.844,4513.13,1.02e-06,0.0
295,1.383877,0.958081,0.71762,0.88744,1281024,780521,0.609295,0.942628,301.924,4242.87,7.1e-07,0.0
296,1.3875,0.957541,0.7177,0.88806,1281024,779607,0.608581,0.941914,289.861,4419.44,4.5e-07,0.0
297,1.383677,0.958173,0.71766,0.8881,1281024,780540,0.609309,0.942643,318.522,4021.78,2.6e-07,0.0
298,1.384995,0.95767,0.71782,0.88788,1281024,780251,0.609084,0.942417,288.607,4438.64,1.1e-07,0.0
299,1.386138,0.95749,0.71766,0.88798,1281024,779743,0.608687,0.942021,290.349,4412.02,3e-08,0.0
